Timestamp,Price,Signal,BettiCurve_0,BettiCurve_1,L1_Persistence,L2_Persistence
2024-05-11 06:11:09.062658048,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.063004928,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.063261952,60957.99,Hold,1,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.063534848,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.063802112,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.064060928,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.064336128,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.064609024,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.064861952,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.065159168,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.065399808,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.065651968,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.087665152,60957.99,Hold,1,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.088056064,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.088404992,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.088871936,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.089266176,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.089606912,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.090003968,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.090354944,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.090693120,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.091053056,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.091394048,60957.99,Hold,1,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.091696128,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.094160128,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.094402048,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.118298112,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.167503104,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.214386944,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.215013888,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.215383040,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.215714816,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.216051200,60957.99,Hold,1,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.216398080,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:08.753145088,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:08.753287936,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:08.753395968,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:08.753533952,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:08.753724160,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.062658048,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.063004928,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.063261952,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.063534848,60957.99,Hold,1,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.063802112,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.064060928,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.064336128,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.064609024,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.064861952,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.065159168,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.065399808,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.065651968,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.087665152,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.088056064,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.088404992,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.088871936,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.089266176,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.089606912,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.090003968,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.090354944,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.090693120,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.091053056,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.091394048,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.091696128,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.094160128,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.094402048,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.118298112,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.167503104,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.214386944,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.215013888,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.215383040,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.215714816,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.216051200,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.216398080,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.289473024,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.293092096,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.310152960,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.310259968,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.312041984,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.312140032,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.312233984,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.312328192,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.312602880,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.312699136,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.358287104,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.360150016,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.360220928,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.371165952,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.371225088,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.372472064,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.372535040,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.372589056,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.393950976,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.451288064,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.451382016,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.451472128,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.451563008,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.451652096,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.451740928,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.451830016,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.451919104,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.452008960,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.452111872,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.452203008,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.452292864,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.982848000,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.289473024,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.293092096,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.310152960,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.310259968,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.312041984,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.312140032,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.312233984,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.312328192,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.312602880,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.312699136,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.358287104,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.360150016,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.360220928,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.371165952,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.371225088,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.372472064,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.372535040,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.372589056,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.393950976,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.451288064,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.451382016,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.451472128,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.451563008,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.451652096,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.451740928,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.451830016,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.451919104,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.452008960,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.452111872,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.452203008,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.452292864,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:09.982848000,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.434423808,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.436152064,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.437388032,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.437463040,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.437534976,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.437628928,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.437700096,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.439649024,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.439721216,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.439791872,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.439863808,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.439934976,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.440006144,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.440077056,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.440146944,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.440217856,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.440288000,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.442032128,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.442102784,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.477878016,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.477969920,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.478066944,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.621161984,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.692035840,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.692569856,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.692825088,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.695826944,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.696089088,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.696342016,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.696648960,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.696909056,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.859193088,60957.98,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.859617024,60957.98,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.859969024,60957.98,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.887411968,60957.98,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.434423808,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.436152064,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.437388032,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.437463040,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.437534976,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.437628928,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.437700096,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.439649024,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.439721216,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.439791872,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.439863808,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.439934976,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.440006144,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.440077056,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.440146944,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.440217856,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.440288000,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.442032128,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.442102784,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.477878016,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.477969920,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.478066944,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.621161984,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.692035840,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.692569856,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.692825088,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.695826944,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.696089088,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.696342016,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.696648960,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.696909056,60957.99,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.859193088,60957.98,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.859617024,60957.98,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.859969024,60957.98,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:10.887411968,60957.98,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.321021952,60957.98,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.325974016,60957.98,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.326092032,60957.98,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.326199040,60957.98,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.335079936,60957.98,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.384749056,60957.98,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.384812032,60957.98,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.384871936,60957.98,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.827351040,60957.98,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.827825920,60957.67,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.828171008,60957.67,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.828571136,60957.27,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.828918016,60957.27,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.829278976,60957.03,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.829606912,60956.44,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.829979904,60955.65,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.830332928,60954.86,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.830547200,60954.12,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.830733056,60954.07,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.830949120,60954.0,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.831180032,60954.0,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.831378944,60954.0,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.831567104,60953.98,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.831779840,60953.92,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.832012032,60953.51,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.832248064,60953.51,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.832410112,60953.28,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.832585216,60953.27,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.832772096,60953.27,Hold,0,0,10.000003674067557,2.2668041524520848
2024-05-11 06:11:11.832928768,60953.27,Hold,0,0,10.000003674067557,2.2668041524520848
