Timestamp,Open,High,Low,Close
2024-06-10 20:44:54,,,,
2024-06-10 20:44:55,69703.5,69703.5,69703.5,69703.5
2024-06-10 20:44:56,,,,
2024-06-10 20:44:57,69888.0,69888.0,69888.0,69888.0
2024-06-10 20:44:58,,,,
2024-06-10 20:44:59,,,,
2024-06-10 20:45:00,69704.0,69704.0,69704.0,69704.0
2024-06-10 20:45:01,69704.0,69704.0,69704.0,69704.0
2024-06-10 20:45:02,,,,
2024-06-10 20:45:03,,,,
2024-06-10 20:45:04,,,,
2024-06-10 20:45:05,69704.0,69704.0,69704.0,69704.0
2024-06-10 20:45:06,69704.0,69704.0,69704.0,69704.0
2024-06-10 20:45:07,,,,
2024-06-10 20:45:08,,,,
2024-06-10 20:45:09,,,,
2024-06-10 20:45:10,,,,
2024-06-10 20:45:11,,,,
2024-06-10 20:45:12,69888.0,69888.0,69888.0,69888.0
2024-06-10 20:45:13,69888.0,69888.0,69888.0,69888.0
2024-06-10 20:45:14,,,,
2024-06-10 20:45:15,69888.0,69888.0,69888.0,69888.0
2024-06-10 20:45:16,69888.0,69888.0,69888.0,69888.0
2024-06-10 20:45:17,,,,
2024-06-10 20:45:18,,,,
2024-06-10 20:45:19,69888.0,69888.0,69888.0,69888.0
2024-06-10 20:45:20,69888.0,69888.0,69888.0,69888.0
2024-06-10 20:45:21,69704.0,69704.0,69704.0,69704.0
2024-06-10 20:45:22,69704.0,69704.0,69704.0,69704.0
2024-06-10 20:45:23,,,,
2024-06-10 20:45:24,69704.0,69704.0,69704.0,69704.0
2024-06-10 20:45:25,69704.0,69704.0,69704.0,69704.0
2024-06-10 20:45:26,,,,
2024-06-10 20:45:27,,,,
2024-06-10 20:45:28,69704.0,69704.0,69704.0,69704.0
2024-06-10 20:45:29,,,,
2024-06-10 20:45:30,,,,
2024-06-10 20:45:31,69888.0,69944.6,69888.0,69944.6
2024-06-10 20:45:32,,,,
2024-06-10 20:45:33,69704.0,69704.0,69704.0,69704.0
2024-06-10 20:45:34,,,,
2024-06-10 20:45:35,,,,
2024-06-10 20:45:36,69704.0,69899.0,69704.0,69899.0
2024-06-10 20:45:37,69704.0,69704.0,69704.0,69704.0
2024-06-10 20:45:38,69704.0,69704.0,69704.0,69704.0
2024-06-10 20:45:39,,,,
2024-06-10 20:45:40,69944.6,69944.6,69944.6,69944.6
2024-06-10 20:45:41,69704.0,69704.0,69704.0,69704.0
2024-06-10 20:45:42,69704.0,69704.0,69704.0,69704.0
2024-06-10 20:45:43,,,,
2024-06-10 20:45:44,69704.0,69704.0,69704.0,69704.0
2024-06-10 20:45:45,69944.7,69944.7,69944.7,69944.7
2024-06-10 20:45:46,69704.0,69704.0,69704.0,69704.0
2024-06-10 20:45:47,69704.0,69704.0,69704.0,69704.0
2024-06-10 20:45:48,69944.7,69944.7,69944.7,69944.7
2024-06-10 20:45:49,69944.7,69944.7,69944.7,69944.7
2024-06-10 20:45:50,69888.0,69888.0,69888.0,69888.0
2024-06-10 20:45:51,,,,
2024-06-10 20:45:52,69888.0,69888.0,69888.0,69888.0
2024-06-10 20:45:53,69944.7,69944.7,69944.7,69944.7
2024-06-10 20:45:54,69704.0,69704.0,69704.0,69704.0
2024-06-10 20:45:55,69704.0,69704.0,69704.0,69704.0
2024-06-10 20:45:56,69704.0,69704.0,69704.0,69704.0
2024-06-10 20:45:57,69944.7,69944.7,69944.7,69944.7
2024-06-10 20:45:58,69944.7,69944.7,69944.7,69944.7
2024-06-10 20:45:59,,,,
2024-06-10 20:46:00,69944.7,69944.7,69944.7,69944.7
2024-06-10 20:46:01,69944.7,69944.7,69944.7,69944.7
2024-06-10 20:46:02,69944.7,69944.7,69944.7,69944.7
2024-06-10 20:46:03,,,,
2024-06-10 20:46:04,,,,
2024-06-10 20:46:05,69944.7,69944.7,69944.7,69944.7
2024-06-10 20:46:06,69944.7,69944.7,69944.7,69944.7
2024-06-10 20:46:07,,,,
2024-06-10 20:46:08,,,,
2024-06-10 20:46:09,69944.7,69944.7,69944.7,69944.7
2024-06-10 20:46:10,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:46:11,69703.2,69703.2,69703.2,69703.2
2024-06-10 20:46:12,69703.2,69703.2,69703.2,69703.2
2024-06-10 20:46:13,,,,
2024-06-10 20:46:14,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:46:15,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:46:16,69703.2,69703.2,69703.2,69703.2
2024-06-10 20:46:17,69703.2,69703.2,69703.2,69703.2
2024-06-10 20:46:18,,,,
2024-06-10 20:46:19,,,,
2024-06-10 20:46:20,69703.2,69703.2,69703.2,69703.2
2024-06-10 20:46:21,,,,
2024-06-10 20:46:22,,,,
2024-06-10 20:46:23,,,,
2024-06-10 20:46:24,69703.2,69703.2,69703.2,69703.2
2024-06-10 20:46:25,69703.2,69703.2,69703.2,69703.2
2024-06-10 20:46:26,69703.2,69703.2,69703.2,69703.2
2024-06-10 20:46:27,69703.2,69703.2,69703.2,69703.2
2024-06-10 20:46:28,69703.2,69703.2,69703.2,69703.2
2024-06-10 20:46:29,,,,
2024-06-10 20:46:30,69703.2,69703.2,69703.2,69703.2
2024-06-10 20:46:31,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:46:32,69703.2,69703.2,69703.2,69703.2
2024-06-10 20:46:33,69703.2,69703.2,69703.2,69703.2
2024-06-10 20:46:34,,,,
2024-06-10 20:46:35,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:46:36,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:46:37,69703.2,69703.2,69703.2,69703.2
2024-06-10 20:46:38,,,,
2024-06-10 20:46:39,,,,
2024-06-10 20:46:40,69703.2,69703.2,69703.1,69703.1
2024-06-10 20:46:41,,,,
2024-06-10 20:46:42,,,,
2024-06-10 20:46:43,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:46:44,69703.1,69703.1,69703.1,69703.1
2024-06-10 20:46:45,,,,
2024-06-10 20:46:46,,,,
2024-06-10 20:46:47,69703.1,69703.1,69703.1,69703.1
2024-06-10 20:46:48,69703.1,69703.1,69703.1,69703.1
2024-06-10 20:46:49,,,,
2024-06-10 20:46:50,69703.1,69703.1,69703.1,69703.1
2024-06-10 20:46:51,,,,
2024-06-10 20:46:52,69703.1,69703.1,69703.1,69703.1
2024-06-10 20:46:53,,,,
2024-06-10 20:46:54,69703.1,69703.1,69703.1,69703.1
2024-06-10 20:46:55,69703.1,69703.1,69703.1,69703.1
2024-06-10 20:46:56,,,,
2024-06-10 20:46:57,69703.1,69703.1,69703.1,69703.1
2024-06-10 20:46:58,69703.1,69703.1,69703.1,69703.1
2024-06-10 20:46:59,,,,
2024-06-10 20:47:00,69710.0,69710.0,69710.0,69710.0
2024-06-10 20:47:01,69700.0,69700.0,69700.0,69700.0
2024-06-10 20:47:02,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:47:03,,,,
2024-06-10 20:47:04,,,,
2024-06-10 20:47:05,69887.1,69887.1,69700.0,69700.0
2024-06-10 20:47:06,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:47:07,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:47:08,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:47:09,,,,
2024-06-10 20:47:10,,,,
2024-06-10 20:47:11,,,,
2024-06-10 20:47:12,69700.0,69700.0,69700.0,69700.0
2024-06-10 20:47:13,,,,
2024-06-10 20:47:14,69700.0,69700.0,69700.0,69700.0
2024-06-10 20:47:15,,,,
2024-06-10 20:47:16,,,,
2024-06-10 20:47:17,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:47:18,,,,
2024-06-10 20:47:19,69887.1,69887.1,69700.0,69700.0
2024-06-10 20:47:20,,,,
2024-06-10 20:47:21,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:47:22,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:47:23,,,,
2024-06-10 20:47:24,69700.0,69700.0,69700.0,69700.0
2024-06-10 20:47:25,,,,
2024-06-10 20:47:26,69700.0,69700.0,69700.0,69700.0
2024-06-10 20:47:27,,,,
2024-06-10 20:47:28,69700.0,69700.0,69700.0,69700.0
2024-06-10 20:47:29,69700.0,69700.0,69700.0,69700.0
2024-06-10 20:47:30,,,,
2024-06-10 20:47:31,,,,
2024-06-10 20:47:32,,,,
2024-06-10 20:47:33,,,,
2024-06-10 20:47:34,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:47:35,,,,
2024-06-10 20:47:36,69700.0,69700.0,69700.0,69700.0
2024-06-10 20:47:37,69700.0,69700.0,69700.0,69700.0
2024-06-10 20:47:38,69700.0,69700.0,69700.0,69700.0
2024-06-10 20:47:39,69700.0,69700.0,69700.0,69700.0
2024-06-10 20:47:40,,,,
2024-06-10 20:47:41,,,,
2024-06-10 20:47:42,69700.0,69700.0,69700.0,69700.0
2024-06-10 20:47:43,,,,
2024-06-10 20:47:44,69700.0,69887.1,69700.0,69887.1
2024-06-10 20:47:45,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:47:46,,,,
2024-06-10 20:47:47,,,,
2024-06-10 20:47:48,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:47:49,,,,
2024-06-10 20:47:50,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:47:51,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:47:52,,,,
2024-06-10 20:47:53,,,,
2024-06-10 20:47:54,,,,
2024-06-10 20:47:55,,,,
2024-06-10 20:47:56,,,,
2024-06-10 20:47:57,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:47:58,,,,
2024-06-10 20:47:59,,,,
2024-06-10 20:48:00,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:48:01,,,,
2024-06-10 20:48:02,,,,
2024-06-10 20:48:03,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:48:04,,,,
2024-06-10 20:48:05,,,,
2024-06-10 20:48:06,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:48:07,,,,
2024-06-10 20:48:08,,,,
2024-06-10 20:48:09,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:48:10,,,,
2024-06-10 20:48:11,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:48:12,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:48:13,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:48:14,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:48:15,,,,
2024-06-10 20:48:16,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:48:17,,,,
2024-06-10 20:48:18,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:48:19,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:48:20,,,,
2024-06-10 20:48:21,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:48:22,,,,
2024-06-10 20:48:23,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:48:24,,,,
2024-06-10 20:48:25,,,,
2024-06-10 20:48:26,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:48:27,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:48:28,,,,
2024-06-10 20:48:29,69887.1,69887.1,69700.1,69700.1
2024-06-10 20:48:30,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:48:31,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:48:32,,,,
2024-06-10 20:48:33,,,,
2024-06-10 20:48:34,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:48:35,,,,
2024-06-10 20:48:36,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:48:37,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:48:38,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:48:39,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:48:40,,,,
2024-06-10 20:48:41,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:48:42,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:48:43,,,,
2024-06-10 20:48:44,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:48:45,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:48:46,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:48:47,,,,
2024-06-10 20:48:48,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:48:49,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:48:50,,,,
2024-06-10 20:48:51,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:48:52,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:48:53,,,,
2024-06-10 20:48:54,,,,
2024-06-10 20:48:55,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:48:56,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:48:57,69887.1,69887.1,69887.1,69887.1
2024-06-10 20:48:58,,,,
2024-06-10 20:48:59,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:49:00,,,,
2024-06-10 20:49:01,69700.1,69700.1,69700.1,69700.1
2024-06-10 20:49:02,,,,
2024-06-10 20:49:03,69700.1,69700.1,69700.1,69700.1
